Year	DoY	Hour	NEE	H	LE	Tair	rH	VPD	Ustar	Rg
2018.0	355.0	0.0	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
2018.0	355.0	0.5	-9999	-9999	-9999	7.875	-9999	-9999	0.273398	-9999
2018.0	355.0	1.0	-9999	-28.6382	-9999	7.011000000000024	-9999	-9999	0.436831	-9999
2018.0	355.0	1.5	-9999	-7.838030000000001	-9999	6.5160000000000196	-9999	-9999	0.214769	-9999
2018.0	355.0	2.0	8.29553	-6.95248	-9999	6.697000000000003	-9999	-9999	0.2466719999999999	-9999
2018.0	355.0	2.5	1.30859	-6.24591	2.18845	6.920000000000016	-9999	-9999	0.208748	-9999
2018.0	355.0	3.0	1.23311	-8.86277	9.43728	6.926000000000045	-9999	-9999	0.246469	-9999
2018.0	355.0	3.5	-9999	-9999	-9999	6.963000000000022	-9999	-9999	0.335165	-9999
2018.0	355.0	4.0	-9999	-6.36868	-9999	6.348000000000013	-9999	-9999	0.264594	-9999
2018.0	355.0	4.5	-9999	-2.51326	6.784960000000001	5.953000000000031	-9999	-9999	0.1925599999999999	-9999
2018.0	355.0	5.0	-9999	-2.4936	12.0909	5.858000000000004	-9999	-9999	0.204366	-9999
2018.0	355.0	5.5	1.09314	-4.49333	19.1253	5.934000000000026	-9999	-9999	0.2430159999999999	-9999
2018.0	355.0	6.0	-9999	0.6446609999999999	-9999	5.703000000000031	-9999	-9999	0.1095309999999999	-9999
2018.0	355.0	6.5	-9999	-4.67716	-9999	5.91700000000003	-9999	-9999	0.259727	-9999
2018.0	355.0	7.0	-9999	-12.5597	-9999	5.4290000000000305	-9999	-9999	0.406386	-9999
2018.0	355.0	7.5	-9.41901	-5.537059999999999	-9999	5.2590000000000146	-9999	-9999	0.243416	-9999
2018.0	355.0	8.0	-9999	-9999	-9999	4.952000000000055	-9999	-9999	0.311927	-9999
2018.0	355.0	8.5	-9999	3.46871	31.8082	4.573000000000036	-9999	-9999	0.3431389999999999	-9999
2018.0	355.0	9.0	-9999	2.3926	54.6946	4.458000000000027	-9999	-9999	0.366673	-9999
2018.0	355.0	9.5	-9999	7.30284	-9999	4.360000000000014	-9999	-9999	0.344286	-9999
2018.0	355.0	10.0	-9999	5.45585	-9999	4.253000000000043	-9999	-9999	0.281357	-9999
2018.0	355.0	10.5	-9999	7.514010000000001	-9999	4.021000000000015	-9999	-9999	0.320573	-9999
2018.0	355.0	11.0	-0.360134	14.6338	94.1145	3.702000000000055	-9999	-9999	0.40543	-9999
2018.0	355.0	11.5	8.120230000000001	19.1429	73.6132	3.1960000000000264	-9999	-9999	0.3390579999999999	-9999
2018.0	355.0	12.0	-9999	22.8615	58.4469	3.021000000000015	-9999	-9999	0.315867	-9999
2018.0	355.0	12.5	-9999	28.8259	-9999	2.8640000000000327	-9999	-9999	0.296441	-9999
2018.0	355.0	13.0	-9999	29.8771	24.2933	2.7660000000000196	-9999	-9999	0.285537	-9999
2018.0	355.0	13.5	-9999	20.5806	-9999	2.5360000000000014	-9999	-9999	0.3312489999999999	-9999
2018.0	355.0	14.0	-9999	17.866	-9999	2.1899999999999977	-9999	-9999	0.266021	-9999
2018.0	355.0	14.5	-9999	19.9702	35.6718	2.2070000000000505	-9999	-9999	0.333376	-9999
2018.0	355.0	15.0	10.3884	14.8447	64.7433	2.2549999999999955	-9999	-9999	0.350544	-9999
2018.0	355.0	15.5	-3.08489	11.3997	61.4037	2.3320000000000505	-9999	-9999	0.2614869999999999	-9999
2018.0	355.0	16.0	0.558231	11.4102	57.8475	2.2840000000000487	-9999	-9999	0.27482	-9999
2018.0	355.0	16.5	-0.18796	11.2399	35.6924	2.1510000000000105	-9999	-9999	0.247191	-9999
2018.0	355.0	17.0	-0.275489	11.4365	47.8088	2.098000000000013	-9999	-9999	0.286609	-9999
2018.0	355.0	17.5	-0.408634	7.66223	39.6809	1.9879999999999995	-9999	-9999	0.238472	-9999
2018.0	355.0	18.0	-0.347954	10.6734	40.2761	1.924000000000035	-9999	-9999	0.266121	-9999
2018.0	355.0	18.5	-1.23787	9.42843	40.9149	1.823000000000036	-9999	-9999	0.2721949999999999	-9999
2018.0	355.0	19.0	-0.467516	10.1116	52.6554	1.975999999999999	-9999	-9999	0.349628	-9999
2018.0	355.0	19.5	0.2131	12.4	48.8214	1.8070000000000164	-9999	-9999	0.3189369999999999	-9999
2018.0	355.0	20.0	-0.0979261999999999	8.3741	39.6734	1.8810000000000286	-9999	-9999	0.271727	-9999
2018.0	355.0	20.5	-0.186571	4.65804	38.8638	2.039000000000044	-9999	-9999	0.286837	-9999
2018.0	355.0	21.0	0.125342	5.184880000000001	44.3396	2.1240000000000236	-9999	-9999	0.337288	-9999
2018.0	355.0	21.5	0.283288	18.1843	71.3542	2.1580000000000155	-9999	-9999	0.384718	-9999
2018.0	355.0	22.0	0.0118687	10.4512	48.4022	2.0510000000000446	-9999	-9999	0.341806	-9999
2018.0	355.0	22.5	0.246883	28.7297	91.7647	2.011000000000024	-9999	-9999	0.400803	-9999
2018.0	355.0	23.0	-0.0462402	20.4537	71.7745	2.022000000000048	-9999	-9999	0.313776	-9999
2018.0	355.0	23.5	-0.0673919	21.0486	67.3653	2.0370000000000346	-9999	-9999	0.322337	-9999
2018.0	356.0	0.0	-0.112813	14.073	53.1832	1.9010000000000105	-9999	-9999	0.300699	-9999
2018.0	356.0	0.5	-0.111451	11.2362	49.2967	1.8120000000000118	-9999	-9999	0.2712219999999999	-9999
2018.0	356.0	1.0	-0.0981182	15.4924	60.6958	1.837000000000046	-9999	-9999	0.305842	-9999
2018.0	356.0	1.5	-0.0787243999999999	9.48296	45.9407	1.775000000000034	-9999	-9999	0.231092	-9999
2018.0	356.0	2.0	-0.0444728	13.5452	52.9686	1.7379999999999995	-9999	-9999	0.279936	-9999
2018.0	356.0	2.5	-0.102195	4.64241	34.2811	1.6650000000000205	-9999	-9999	0.218444	-9999
2018.0	356.0	3.0	-0.0414888	3.50662	34.2752	1.5570000000000164	-9999	-9999	0.237303	-9999
2018.0	356.0	3.5	0.000393444	6.609310000000001	32.4233	1.5830000000000268	-9999	-9999	0.141341	-9999
2018.0	356.0	4.0	-0.0750325	11.3606	51.7679	1.6270000000000095	-9999	-9999	0.280679	-9999
2018.0	356.0	4.5	-0.22521	12.7147	53.6465	1.6120000000000232	-9999	-9999	0.276353	-9999
2018.0	356.0	5.0	0.0235961	14.2211	55.8936	1.55600000000004	-9999	-9999	0.236166	-9999
2018.0	356.0	5.5	-0.0894491999999999	19.9023	60.2525	1.4990000000000236	-9999	-9999	0.25137	-9999
2018.0	356.0	6.0	-0.0834077	20.4389	59.0328	1.4860000000000468	-9999	-9999	0.22528	-9999
2018.0	356.0	6.5	-0.129965	36.0017	101.616	1.441000000000031	-9999	-9999	0.324758	-9999
2018.0	356.0	7.0	-0.223534	31.4163	85.7558	1.309000000000026	-9999	-9999	0.300606	-9999
2018.0	356.0	7.5	-0.149778	32.7831	87.741	1.2370000000000232	-9999	-9999	0.305577	-9999
2018.0	356.0	8.0	-0.260424	24.1896	60.4021	1.1680000000000064	-9999	-9999	0.206446	-9999
2018.0	356.0	8.5	-0.288282	26.6124	64.3724	1.2370000000000232	-9999	-9999	0.235427	-9999
2018.0	356.0	9.0	-0.42416	27.974	64.2736	1.3360000000000127	-9999	-9999	0.210202	-9999
2018.0	356.0	9.5	-0.607749	19.0567	41.6378	1.382000000000005	-9999	-9999	0.1941	-9999
2018.0	356.0	10.0	-0.788578	36.9944	66.3001	1.617999999999995	-9999	-9999	0.202171	-9999
2018.0	356.0	10.5	-1.29069	47.1945	67.3431	1.8480000000000132	-9999	-9999	0.271667	-9999
2018.0	356.0	11.0	-0.998895	52.9793	86.2523	2.0710000000000264	-9999	-9999	0.2142889999999999	-9999
2018.0	356.0	11.5	-1.96226	73.6251	89.3055	2.539000000000044	-9999	-9999	0.285193	-9999
2018.0	356.0	12.0	-1.72406	67.4779	92.7539	2.913000000000011	-9999	-9999	0.243351	-9999
2018.0	356.0	12.5	-2.69272	85.6691	94.9453	3.3430000000000177	-9999	-9999	0.198794	-9999
2018.0	356.0	13.0	-2.28285	78.7874	85.2073	3.8360000000000127	-9999	-9999	0.179697	-9999
2018.0	356.0	13.5	-2.03236	74.5502	85.917	4.375	-9999	-9999	0.204786	-9999
2018.0	356.0	14.0	-1.93409	66.5225	93.6686	4.938000000000045	-9999	-9999	0.1914269999999999	-9999
2018.0	356.0	14.5	-1.73378	66.7953	84.7411	5.189000000000021	-9999	-9999	0.187176	-9999
2018.0	356.0	15.0	-0.8432149999999999	52.84	77.6429	5.487000000000023	-9999	-9999	0.181634	-9999
2018.0	356.0	15.5	-0.50111	23.2718	64.6889	5.489000000000033	-9999	-9999	0.153809	-9999
2018.0	356.0	16.0	-1.0451	31.0283	70.3386	5.848000000000013	-9999	-9999	0.161676	-9999
2018.0	356.0	16.5	-0.408016	15.8117	60.9663	6.215000000000032	-9999	-9999	0.153111	-9999
2018.0	356.0	17.0	-0.12253	1.6954900000000002	51.1168	6.215000000000032	-9999	-9999	0.131961	-9999
2018.0	356.0	17.5	0.194976	-6.34292	16.3679	5.969000000000051	-9999	-9999	0.084645	-9999
2018.0	356.0	18.0	-1.47948	9.83495	-9999	3.8360000000000127	-9999	-9999	0.0543202999999999	-9999
2018.0	356.0	18.5	-9999	3.4971400000000004	0.8245959999999999	2.215000000000032	-9999	-9999	0.0347161	-9999
2018.0	356.0	19.0	1.57385	-0.975342	2.90143	1.43100000000004	-9999	-9999	0.0140002999999999	-9999
2018.0	356.0	19.5	0.907171	-1.13527	3.84963	1.1340000000000146	-9999	-9999	0.0421546	-9999
2018.0	356.0	20.0	1.09755	-9999	2.66216	0.38100000000002865	-9999	-9999	0.0664893	-9999
2018.0	356.0	20.5	0.324833	0.228775	0.7684880000000001	0.004000000000019099	-9999	-9999	0.0406309	-9999
2018.0	356.0	21.0	0.5903189999999999	-0.120298	-9999	-0.26499999999998636	-9999	-9999	0.0483324	-9999
2018.0	356.0	21.5	0.451339	0.5692649999999999	1.10744	-0.5559999999999832	-9999	-9999	0.0255674	-9999
2018.0	356.0	22.0	0.396171	0.7291310000000001	0.7680100000000001	-0.728999999999985	-9999	-9999	0.0421449	-9999
2018.0	356.0	22.5	-9999	0.291417	0.41794	-0.936999999999955	-9999	-9999	0.0345743	-9999
2018.0	356.0	23.0	0.792517	-1.7368400000000002	-9999	-1.0299999999999727	-9999	-9999	0.0551934	-9999
2018.0	356.0	23.5	0.494094	-3.05252	-9999	-1.1200000000000045	-9999	-9999	0.122004	-9999
2018.0	357.0	0.0	-9999	-0.976697	-9999	-1.3700000000000045	-9999	-9999	0.0433267	-9999
2018.0	357.0	0.5	0.43366	-9999	0.364781	-1.558999999999969	-9999	-9999	0.048745	-9999
2018.0	357.0	1.0	0.300616	-0.277937	-9999	-1.752999999999986	-9999	-9999	0.0456926	-9999
2018.0	357.0	1.5	0.895711	-9999	-9999	-1.9569999999999936	-9999	-9999	0.0346392	-9999
2018.0	357.0	2.0	-9999	-0.098008	0.0744031999999999	-2.1609999999999445	-9999	-9999	0.028928	-9999
2018.0	357.0	2.5	0.358985	-9999	0.232281	-2.17999999999995	-9999	-9999	0.0409379	-9999
2018.0	357.0	3.0	-9999	0.374287	0.408234	-2.3589999999999804	-9999	-9999	0.0257029999999999	-9999
2018.0	357.0	3.5	0.2245909999999999	-9999	0.15482	-2.408999999999992	-9999	-9999	0.041213	-9999
2018.0	357.0	4.0	0.507462	0.684753	0.5478770000000001	-2.4809999999999377	-9999	-9999	0.033737	-9999
2018.0	357.0	4.5	0.156306	-2.45748	-9999	-2.5	-9999	-9999	0.0613338	-9999
2018.0	357.0	5.0	0.511234	-9999	1.90561	-2.194999999999993	-9999	-9999	0.0651731	-9999
2018.0	357.0	5.5	0.633663	-0.66819	-0.200932	-2.5329999999999586	-9999	-9999	0.0602808	-9999
2018.0	357.0	6.0	-9999	-9999	-9999	-2.6829999999999927	-9999	-9999	0.0325006	-9999
2018.0	357.0	6.5	-9999	-0.121956	-0.0354267	-2.834000000000003	-9999	-9999	0.0233588	-9999
2018.0	357.0	7.0	-9999	-9999	-9999	-2.9769999999999754	-9999	-9999	0.0241907	-9999
2018.0	357.0	7.5	0.352281	-9999	-9999	-3.0889999999999986	-9999	-9999	0.0393915	-9999
2018.0	357.0	8.0	0.256106	0.854899	0.65437	-3.1959999999999695	-9999	-9999	0.0229934	-9999
2018.0	357.0	8.5	-0.0864369	7.504630000000001	7.527360000000001	-1.8599999999999568	-9999	-9999	0.0451931999999999	-9999
2018.0	357.0	9.0	-0.821739	24.0068	22.9879	0.10300000000000864	-9999	-9999	0.0290816	-9999
2018.0	357.0	9.5	-0.530287	25.7449	32.8869	1.6170000000000186	-9999	-9999	0.0790587	-9999
2018.0	357.0	10.0	-1.62218	24.9471	33.5018	3.1620000000000346	-9999	-9999	0.0529644	-9999
2018.0	357.0	10.5	-9999	16.7125	65.6326	4.809000000000026	-9999	-9999	0.114897	-9999
2018.0	357.0	11.0	-0.29015	31.3393	92.0992	5.8910000000000196	-9999	-9999	0.1826549999999999	-9999
2018.0	357.0	11.5	-0.327304	38.0048	85.2749	6.617999999999995	-9999	-9999	0.163172	-9999
2018.0	357.0	12.0	-0.369838	45.326	104.07	7.483000000000004	-9999	-9999	0.225457	-9999
2018.0	357.0	12.5	-9999	-9999	-9999	8.008000000000038	-9999	-9999	0.165215	-9999
2018.0	357.0	13.0	-0.7841670000000001	57.729	114.149	8.686000000000035	-9999	-9999	0.184282	-9999
2018.0	357.0	13.5	-0.4753819999999999	52.1979	131.954	9.129999999999995	-9999	-9999	0.241436	-9999
2018.0	357.0	14.0	-0.672651	52.441	136.69799999999998	9.475000000000023	-9999	-9999	0.275092	-9999
2018.0	357.0	14.5	-0.530144	48.8278	139.194	9.777000000000044	-9999	-9999	0.315813	-9999
2018.0	357.0	15.0	-0.0085302	33.8788	132.577	10.045000000000016	-9999	-9999	0.336333	-9999
2018.0	357.0	15.5	0.216389	13.1091	107.109	10.33200000000005	-9999	-9999	0.2690889999999999	-9999
2018.0	357.0	16.0	0.4456569999999999	2.29907	88.9563	10.548000000000002	-9999	-9999	0.27707	-9999
2018.0	357.0	16.5	0.7112069999999999	-9.08726	82.3042	10.529000000000053	-9999	-9999	0.280012	-9999
2018.0	357.0	17.0	0.89841	-16.1395	44.2103	10.469000000000051	-9999	-9999	0.20362	-9999
2018.0	357.0	17.5	0.921343	-17.6441	22.2895	9.992000000000019	-9999	-9999	0.152232	-9999
2018.0	357.0	18.0	1.08562	-11.3912	4.46666	8.892000000000053	-9999	-9999	0.080986	-9999
2018.0	357.0	18.5	-9999	9.32534	0.0223474	6.622000000000014	-9999	-9999	0.0852085	-9999
2018.0	357.0	19.0	-9999	-2.8281400000000003	-9999	5.414000000000044	-9999	-9999	0.0206190999999999	-9999
2018.0	357.0	19.5	-9999	-1.77862	0.276054	5.125	-9999	-9999	0.0271567	-9999
2018.0	357.0	20.0	-9999	-9999	2.42935	4.789000000000044	-9999	-9999	0.0728317	-9999
2018.0	357.0	20.5	1.64602	-17.0818	0.4967479999999999	6.092000000000041	-9999	-9999	0.1025529999999999	-9999
2018.0	357.0	21.0	1.11667	-16.1741	0.557225	5.8040000000000305	-9999	-9999	0.109549	-9999
2018.0	357.0	21.5	1.21756	-23.8614	3.55899	5.843000000000018	-9999	-9999	0.192583	-9999
2018.0	357.0	22.0	1.33809	-25.5269	4.85889	5.635000000000048	-9999	-9999	0.219527	-9999
2018.0	357.0	22.5	1.43753	-26.4998	3.6553	5.379000000000019	-9999	-9999	0.227919	-9999
2018.0	357.0	23.0	1.29795	-21.7987	2.02145	5.007000000000005	-9999	-9999	0.220237	-9999
2018.0	357.0	23.5	1.29001	-19.4289	1.59263	4.676000000000045	-9999	-9999	0.187334	-9999
2018.0	358.0	0.0	1.32099	-18.0327	4.50277	4.423000000000002	-9999	-9999	0.192418	-9999
2018.0	358.0	0.5	1.46569	-4.81694	5.3513	4.466000000000008	-9999	-9999	0.147675	-9999
2018.0	358.0	1.0	0.686199	-5.72293	5.362019999999999	4.4570000000000505	-9999	-9999	0.0856353	-9999
2018.0	358.0	1.5	0.986967	-6.84144	2.0956200000000003	4.366000000000042	-9999	-9999	0.0686522	-9999
2018.0	358.0	2.0	-9999	-9999	-9999	4.074000000000012	-9999	-9999	0.0118397	-9999
2018.0	358.0	2.5	11.5442	-37.8604	-8.86444	3.3520000000000323	-9999	-9999	0.139264	-9999
2018.0	358.0	3.0	0.957433	-1.2860200000000002	-0.952512	2.6070000000000277	-9999	-9999	0.0480661	-9999
2018.0	358.0	3.5	1.88983	-6.69022	-4.81277	2.673000000000002	-9999	-9999	0.117869	-9999
2018.0	358.0	4.0	-0.598457	-9999	-9999	2.205000000000041	-9999	-9999	0.0387356	-9999
2018.0	358.0	4.5	-2.56475	3.33998	3.32568	1.7340000000000373	-9999	-9999	0.0574543999999999	-9999
2018.0	358.0	5.0	1.89709	-1.04661	-1.04195	1.302000000000021	-9999	-9999	0.0291285	-9999
2018.0	358.0	5.5	2.68283	-1.17338	-9999	1.0900000000000318	-9999	-9999	0.0619489	-9999
2018.0	358.0	6.0	3.02581	-1.29436	-1.12957	0.6650000000000205	-9999	-9999	0.0338813	-9999
2018.0	358.0	6.5	-4.71942	3.5875	0.459379	0.49200000000001864	-9999	-9999	0.0810182	-9999
2018.0	358.0	7.0	2.33657	4.17202	4.6138900000000005	0.6120000000000232	-9999	-9999	0.0995894	-9999
2018.0	358.0	7.5	-9999	3.86681	4.12855	0.79200000000003	-9999	-9999	0.0907304999999999	-9999
2018.0	358.0	8.0	1.26779	6.76938	11.9557	1.0260000000000105	-9999	-9999	0.113995	-9999
2018.0	358.0	8.5	0.440722	9.61488	19.2588	1.3260000000000218	-9999	-9999	0.131197	-9999
2018.0	358.0	9.0	-0.933255	24.9287	36.3841	1.8710000000000377	-9999	-9999	0.189431	-9999
2018.0	358.0	9.5	-0.639893	32.8545	54.3984	2.2690000000000623	-9999	-9999	0.299705	-9999
2018.0	358.0	10.0	-0.900114	27.1347	43.731	2.876000000000033	-9999	-9999	0.180469	-9999
2018.0	358.0	10.5	-0.642712	31.3423	49.9765	3.288000000000011	-9999	-9999	0.1711329999999999	-9999
2018.0	358.0	11.0	-1.72541	52.8278	43.8895	3.879000000000019	-9999	-9999	0.165692	-9999
2018.0	358.0	11.5	-3.89514	93.9659	58.2211	4.720000000000027	-9999	-9999	0.220913	-9999
2018.0	358.0	12.0	-3.50407	-9999	77.4949	5.7760000000000105	-9999	-9999	0.188022	-9999
2018.0	358.0	12.5	-2.23754	85.9209	77.2013	6.1650000000000205	-9999	-9999	0.139647	-9999
2018.0	358.0	13.0	-2.44424	82.2315	82.7661	6.487000000000023	-9999	-9999	0.203957	-9999
2018.0	358.0	13.5	-2.31906	80.1105	79.5609	6.725999999999999	-9999	-9999	0.137422	-9999
2018.0	358.0	14.0	-1.94963	70.5167	82.8383	6.855000000000018	-9999	-9999	0.201789	-9999
2018.0	358.0	14.5	-1.0380200000000002	52.2493	85.9314	7.087000000000046	-9999	-9999	0.2120389999999999	-9999
2018.0	358.0	15.0	-1.86289	52.2679	67.4131	7.293000000000006	-9999	-9999	0.205586	-9999
2018.0	358.0	15.5	-1.00664	29.209	68.3496	7.522000000000048	-9999	-9999	0.143152	-9999
2018.0	358.0	16.0	-0.359935	9.31602	63.9959	7.719000000000051	-9999	-9999	0.148004	-9999
2018.0	358.0	16.5	-0.253348	3.9753	63.1025	7.937000000000012	-9999	-9999	0.148193	-9999
2018.0	358.0	17.0	0.0664155	-0.623699	29.5057	7.83400000000006	-9999	-9999	0.0902543	-9999
2018.0	358.0	17.5	0.173703	-4.72865	12.8678	6.910000000000025	-9999	-9999	0.0540649999999999	-9999
2018.0	358.0	18.0	0.171923	-4.57415	8.23354	4.796000000000049	-9999	-9999	0.0459455999999999	-9999
2018.0	358.0	18.5	0.0526201	-1.00619	0.59033	2.951000000000022	-9999	-9999	0.0158487	-9999
2018.0	358.0	19.0	-9999	-9999	0.864057	2.046000000000049	-9999	-9999	0.0412758	-9999
2018.0	358.0	19.5	0.479922	-2.02048	-0.600517	1.3050000000000068	-9999	-9999	0.0452006	-9999
2018.0	358.0	20.0	-9999	3.88073	3.44816	0.7220000000000368	-9999	-9999	0.0802263999999999	-9999
2018.0	358.0	20.5	0.3684929999999999	-9999	0.726829	0.29300000000000637	-9999	-9999	0.053633	-9999
2018.0	358.0	21.0	-9999	0.167864	0.559036	-0.02400000000000091	-9999	-9999	0.0309702	-9999
2018.0	358.0	21.5	2.0424	-1.96414	-9999	-0.32099999999996953	-9999	-9999	0.073952	-9999
2018.0	358.0	22.0	1.05823	-0.839132	-9999	-0.7659999999999627	-9999	-9999	0.0494853	-9999
2018.0	358.0	22.5	1.95315	-9999	0.992707	-0.8289999999999509	-9999	-9999	0.0943231	-9999
2018.0	358.0	23.0	0.570603	1.61487	2.19697	-1.297999999999945	-9999	-9999	0.0635632	-9999
2018.0	358.0	23.5	1.14029	-9999	0.4821729999999999	-1.3949999999999818	-9999	-9999	0.0809783	-9999
2018.0	359.0	0.0	0.585413	-9999	-9999	-1.8700000000000045	-9999	-9999	0.0282385999999999	-9999
2018.0	359.0	0.5	-0.0788896	0.228181	0.0853115	-2.007000000000005	-9999	-9999	0.0531915999999999	-9999
2018.0	359.0	1.0	0.751163	-0.650453	1.69553	-1.98599999999999	-9999	-9999	0.0653533	-9999
2018.0	359.0	1.5	-9999	-9999	1.66695	-2.141999999999996	-9999	-9999	0.0541458	-9999
2018.0	359.0	2.0	-9999	1.44106	0.786822	-2.5219999999999914	-9999	-9999	0.0387408	-9999
2018.0	359.0	2.5	0.501815	0.137299	0.451441	-2.637999999999977	-9999	-9999	0.0343264	-9999
2018.0	359.0	3.0	-9999	1.7392900000000002	1.6513	-2.835999999999956	-9999	-9999	0.084483	-9999
2018.0	359.0	3.5	-9999	-0.6574840000000001	0.671996	-2.9049999999999727	-9999	-9999	0.0677118	-9999
2018.0	359.0	4.0	-9999	-9999	1.5683	-2.9289999999999736	-9999	-9999	0.0834745	-9999
2018.0	359.0	4.5	0.7924640000000001	2.61235	3.95453	-2.902999999999963	-9999	-9999	0.0551117	-9999
2018.0	359.0	5.0	-9999	1.98312	3.75337	-3.0709999999999695	-9999	-9999	0.0582867	-9999
2018.0	359.0	5.5	-9999	-9999	1.25116	-3.134999999999991	-9999	-9999	0.0468279999999999	-9999
2018.0	359.0	6.0	0.3972489999999999	0.7483380000000001	1.15796	-3.294999999999959	-9999	-9999	0.0891044999999999	-9999
2018.0	359.0	6.5	-0.0503481999999999	2.11997	3.3051800000000005	-3.2129999999999654	-9999	-9999	0.0592533	-9999
2018.0	359.0	7.0	-0.165518	3.6118	5.64398	-3.329999999999984	-9999	-9999	0.0909696	-9999
2018.0	359.0	7.5	2.03009	-7.19464	-9999	-3.416999999999973	-9999	-9999	0.134785	-9999
2018.0	359.0	8.0	0.0195267	-9999	-9999	-3.544999999999959	-9999	-9999	0.0578509	-9999
2018.0	359.0	8.5	-9999	3.81687	5.742780000000001	-2.644999999999982	-9999	-9999	0.066271	-9999
2018.0	359.0	9.0	0.362773	14.1323	15.4601	-1.4709999999999468	-9999	-9999	0.0705793	-9999
2018.0	359.0	9.5	-1.59804	41.9253	41.1917	0.3180000000000405	-9999	-9999	0.0951776	-9999
2018.0	359.0	10.0	-0.646879	34.8909	41.6875	1.6520000000000437	-9999	-9999	0.0961786999999999	-9999
2018.0	359.0	10.5	-1.69638	60.3946	68.6407	3.9740000000000464	-9999	-9999	0.0746786999999999	-9999
2018.0	359.0	11.0	-1.47416	42.3787	50.4745	5.439000000000021	-9999	-9999	0.0359806	-9999
2018.0	359.0	11.5	-1.2415	61.034	75.3379	7.04200000000003	-9999	-9999	0.0662303	-9999
2018.0	359.0	12.0	-1.18084	43.2328	84.1817	7.461000000000013	-9999	-9999	0.0513339	-9999
2018.0	359.0	12.5	-1.50637	50.9953	86.2729	8.010000000000048	-9999	-9999	0.125256	-9999
2018.0	359.0	13.0	-2.4523200000000003	84.1372	95.9409	8.40300000000002	-9999	-9999	0.138383	-9999
2018.0	359.0	13.5	-3.39546	94.2845	64.2186	8.728000000000009	-9999	-9999	0.101542	-9999
2018.0	359.0	14.0	-2.44745	77.6213	101.836	9.173000000000002	-9999	-9999	0.129416	-9999
2018.0	359.0	14.5	-1.07114	50.0706	101.221	9.210000000000036	-9999	-9999	0.126719	-9999
2018.0	359.0	15.0	-1.24996	54.0924	97.9184	9.323000000000036	-9999	-9999	0.109805	-9999
2018.0	359.0	15.5	-1.51895	35.281	53.4184	9.575000000000045	-9999	-9999	0.1233	-9999
2018.0	359.0	16.0	-1.3205	30.7838	69.1457	9.480999999999995	-9999	-9999	0.138346	-9999
2018.0	359.0	16.5	-0.0732496	10.0079	42.5269	9.787000000000035	-9999	-9999	0.0599591	-9999
2018.0	359.0	17.0	-1.83083	25.7198	-9999	10.064000000000021	-9999	-9999	0.148323	-9999
2018.0	359.0	17.5	-9999	5.96367	7.00585	8.282000000000039	-9999	-9999	0.0651779	-9999
2018.0	359.0	18.0	0.869503	-9999	9.97583	5.744000000000028	-9999	-9999	0.0532761	-9999
2018.0	359.0	18.5	-2.79489	4.73562	-2.6979	4.008000000000038	-9999	-9999	0.0360164	-9999
2018.0	359.0	19.0	1.07861	-9999	1.29821	3.0330000000000155	-9999	-9999	0.0458631999999999	-9999
2018.0	359.0	19.5	0.476913	-9999	1.0562	2.3990000000000578	-9999	-9999	0.0413213	-9999
2018.0	359.0	20.0	-9999	1.30956	1.16276	1.702000000000055	-9999	-9999	0.0309125	-9999
2018.0	359.0	20.5	-0.207701	0.533409	-9999	1.4300000000000068	-9999	-9999	0.0247771	-9999
2018.0	359.0	21.0	0.161988	1.44919	1.8408	1.1860000000000355	-9999	-9999	0.0618474	-9999
2018.0	359.0	21.5	-9999	1.48006	3.30561	0.8140000000000214	-9999	-9999	0.0674763	-9999
2018.0	359.0	22.0	2.69328	-3.3679300000000003	-0.940336	0.7280000000000086	-9999	-9999	0.0758799	-9999
2018.0	359.0	22.5	-9999	1.81989	3.74797	0.4420000000000073	-9999	-9999	0.0426083	-9999
2018.0	359.0	23.0	1.06146	-9999	-9999	0.07900000000006457	-9999	-9999	0.0366168	-9999
2018.0	359.0	23.5	-9999	1.90805	2.27895	-0.05299999999999727	-9999	-9999	0.0822108999999999	-9999
2018.0	360.0	0.0	0.894792	-9999	1.22745	-0.3079999999999927	-9999	-9999	0.0649093	-9999
2018.0	360.0	0.5	-9999	-2.29843	-9999	-0.21999999999997044	-9999	-9999	0.0861486	-9999
2018.0	360.0	1.0	0.876806	0.4552029999999999	0.701187	-0.5369999999999777	-9999	-9999	0.0333764	-9999
2018.0	360.0	1.5	0.180058	0.472679	1.63842	-0.4319999999999595	-9999	-9999	0.0540739	-9999
2018.0	360.0	2.0	0.644422	1.99899	2.58069	-0.6559999999999491	-9999	-9999	0.0368017	-9999
2018.0	360.0	2.5	-9999	4.671880000000001	5.64706	-0.8009999999999877	-9999	-9999	0.0727906999999999	-9999
2018.0	360.0	3.0	-9999	-9999	0.989009	-0.7509999999999764	-9999	-9999	0.0542063999999999	-9999
2018.0	360.0	3.5	-9999	1.91398	2.38357	-0.7899999999999636	-9999	-9999	0.075244	-9999
2018.0	360.0	4.0	0.1461859999999999	2.53422	4.04357	-0.811999999999955	-9999	-9999	0.068242	-9999
2018.0	360.0	4.5	-9999	-9999	-9999	-0.7659999999999627	-9999	-9999	0.0830631999999999	-9999
2018.0	360.0	5.0	-9999	1.45496	2.99839	-0.9329999999999927	-9999	-9999	0.0597841999999999	-9999
