TIMESTAMP,Fc_Org_L2,Fc_Gapfilled_L3,Fc_All_Gapfilled,Rg_Org_L2,Rg_Gapfilled_L3,LE_Org_L2,LE_Gapfilled_L3,LE_All_Gapfilled,H_Org_L2,H_Gapfilled_L3,H_All_Gapfilled,Tair_Org_L2,Tair_Gapfilled_L3,VPD_Org_L2,VPD_Gapfilled_L3,VPD_All_Gapfilled,Reco_Reference_L3,Reco_L3,GPP_L3,ET_Gapfilled_L3,Fc_Org_L2_Sum,Fc_Gapfilled_L3_Sum,Fc_All_Gapfilled_Sum,Rg_Org_L2_Sum,Rg_Gapfilled_L3_Sum,Rg_All_Gapfilled_Sum,LE_Org_L2_Sum,LE_Gapfilled_L3_Sum,LE_All_Gapfilled_Sum,H_Org_L2_Sum,H_Gapfilled_L3_Sum,H_All_Gapfilled_Sum,Reco_L3_Sum,GPP_L3_Sum,ET_Gapfilled_L3_Sum,Rg_Org_L2_Max,Rg_Gapfilled_L3_Max,Rg_All_Gapfilled_Max,Tair_Org_L2_Max,Tair_Gapfilled_L3_Max,Tair_All_Gapfilled_Max,VPD_Org_L2_Max,VPD_Gapfilled_L3_Max,VPD_All_Gapfilled_Max,ET_Gapfilled_L3_Max,Rg_Org_L2_Min,Rg_Gapfilled_L3_Min,Tair_Org_L2_Min,Tair_Gapfilled_L3_Min,VPD_Org_L2_Min,VPD_Gapfilled_L3_Min,ET_Gapfilled_L3_Min,Fc_Gapfilled_L3_Sum_Carbon,GPP_L3_Sum_Carbon,Reco_L3_Sum_Carbon
2019-10-20,-1.5023877333333335,0.6720564210571466,0.7536778800428704,147.4006626270834,147.4006626270834,60.96074286363636,37.95878606677805,38.28405905610916,57.60434863636365,23.719771229172583,22.15207709320154,20.397629629629634,19.8968577979858,11.598536333333334,11.963963979890087,11.963963979890087,1.7335306707013947,2.154187694145519,1.482131273088373,0.02789469770205696,-22.535816000000004,32.25870821074304,36.17653824205778,7075.231806100002,7075.231806100002,7075.231806100002,1341.136343,1822.0217312053467,1837.6348346932396,1267.2956700000004,1138.549019000284,1063.299700473674,103.40100931898492,71.1423011082419,1.338945489698734,734.9239,734.9239,734.9239,25.346,25.346,25.346,18.73781,19.2480890625,19.2480890625,0.12279719501433414,-4.530116,-4.530116,16.391,16.391,3.664474,3.664474,-0.013616123516319405,0.6967880973520496,1.536673703938025,2.2334618012900744
2019-10-21,0.5435141027027027,0.7164786721844107,0.3947567240051502,190.9337105208334,190.9337105208334,46.43960233333333,38.64540563139944,40.857114249551714,49.761744375,39.97010904073018,34.407373040521286,20.99375000000001,20.99375000000001,13.492363062499999,13.492363062499999,13.492363062499999,1.7474869686312953,2.2765042007519813,1.5600255285675713,0.028496023445284232,20.110021800000002,34.390976264851716,18.94832275224721,9164.818105000002,9164.818105000002,9164.818105000002,1811.144491,1854.9794703071732,1961.1414839784823,1990.469775,1918.5652339550486,1651.5539059450218,109.2722016360951,74.88122537124342,1.367809125373643,777.1745,777.1745,777.1745,28.0170000000001,28.0170000000001,28.0170000000001,26.79228,26.79228,26.79228,0.13302595457988034,-2.930387,-2.930387,14.7040000000001,14.7040000000001,6.679156,6.679156,-0.009689127131266611,0.7428450873207971,1.6174344680188577,2.3602795553396536
2019-10-22,0.2577123953488373,0.5981694370721321,0.7012431204872698,160.76976678718748,160.76976678718748,59.457966727272726,55.27497387695562,45.60647964477874,21.180625537777775,19.034823694002668,24.645517102251333,21.296750000000007,21.296750000000007,15.013787881250002,15.013787881250002,15.013787881250002,1.7751128116359371,2.3330310454628793,1.734861608390746,0.040681301424986466,11.081633000000004,28.712132979462343,33.65966978338895,7716.9488057849985,7716.9488057849985,7716.9488057849985,2616.150536,2653.19874609387,2189.1110229493793,953.1281491999998,913.6715373121281,1182.984820908064,111.9854901822182,83.2733572027558,1.9527024683993504,775.0642,775.0642,775.0642,25.287,25.287,25.287,29.49333,29.49333,29.49333,0.14370814969206905,-5.710029,-5.710029,13.7020000000001,13.7020000000001,-5.423715,-5.423715,-0.009799847108690614,0.6201820723563866,1.7987045155795254,2.418886587935913
2019-10-23,-0.6317190227272724,-0.45657141911590066,-0.3947140884871491,208.00215466666666,208.00215466666666,50.14921739130434,48.37486840783031,48.511737667939705,53.604087611904745,49.26732531945179,43.15423455167491,15.18656250000001,15.18656250000001,15.307031937500001,15.307031937500001,15.307031937500001,1.811644570371093,1.8413494239357775,2.297920843051679,0.035468075904857975,-27.79563699999999,-21.91542811756323,-18.946276247383157,9984.103423999999,9984.103423999999,9984.103423999999,2306.8639999999996,2321.993683575855,2328.5634080611057,2251.3716796999993,2364.831615333686,2071.403258480396,88.38477234891732,110.30020046648059,1.7024676434331827,758.8267,758.8267,758.8267,23.17,23.17,23.17,28.32517,28.32517,28.32517,0.1095729970589141,-6.37158,-6.37158,8.70600000000002,8.70600000000002,7.357838,7.357838,-0.003983518922673659,-0.4733732473393658,2.3824843300759806,1.9091110827366145
2019-10-24,0.227882377777778,0.33345520929863753,0.3866806297105249,138.08409345833334,138.08409345833334,32.30404318604651,29.726393039652994,34.154781725964064,27.308906999999987,26.498294566014042,23.099310481023746,17.540145833333337,17.540145833333337,13.384377020833336,13.384377020833336,13.384377020833336,1.8481763291062494,2.09521300218649,1.7617577928878525,0.021814942053531187,10.25470700000001,16.0058500463346,18.560670226105195,6628.036486000001,6628.036486000001,6628.036486000001,1389.073857,1426.8668659033438,1639.4295228462752,1283.5186289999995,1271.918139168674,1108.7669030891398,100.5702241049515,84.56437405861692,1.047117218569497,594.6131,594.6131,594.6131,23.648,23.648,23.648,20.29988,20.29988,20.29988,0.06937714340866238,-3.521144,-3.521144,9.303,9.303,6.98145,6.98145,0.00047505407502979735,0.3457263610008274,1.8265904796661254,2.1723168406669524
2019-10-25,1.0243652380851065,1.0516381425757577,1.5527192799519771,84.74844733333333,84.74844733333333,24.450711893617015,24.099852117226366,29.26154911889563,8.805599166666665,8.805599166666665,9.871528954289307,22.90281250000002,22.90281250000002,13.84342133333333,13.84342133333333,13.84342133333333,1.909226784149013,2.6716737091943674,1.620035566618611,0.017771020731656553,48.145166190000005,50.47863084363637,74.5305254376949,4067.925472,4067.925472,4067.925472,1149.1834589999996,1156.7929016268656,1404.5543577069902,422.66875999999996,422.66875999999996,473.8333898058867,128.24033804132964,77.76170719769333,0.8530089951195146,385.9626,385.9626,385.9626,27.798,27.798,27.798,22.872,22.872,22.872,0.049991730588053375,-2.586642,-2.586642,18.943,18.943,7.958226,7.958226,0.00021616020193801938,1.0903384262225453,1.6796528754701758,2.76999130169272
2019-10-26,1.5213539782608698,1.502737773828401,1.820666005582945,107.68643812499998,107.68643812499998,26.877988448837208,24.667517313077628,29.287053504185682,17.624232851063834,17.221988500000005,19.004026472806803,23.925083333333347,23.925083333333347,14.027458770833336,14.027458770833336,14.027458770833336,2.0281501980439693,2.9440901105774215,1.441352336749021,0.01820988823314172,69.98228300000001,72.13141314376324,87.39196826798135,5168.949029999999,5168.949029999999,5168.949029999999,1155.7535033,1184.0408310277262,1405.7785682009128,828.3389440000002,826.6554480000002,912.1932706947266,141.31632530771623,69.18491216395302,0.8740746351908026,480.7341,480.7341,480.7341,28.939,28.939,28.939,24.6457,24.6457,24.6457,0.07407983558114481,-2.550486,-2.550486,20.431,20.431,9.05672,9.05672,-0.00454143711440081,1.5580385239052856,1.494394102741385,3.0524326266466706
2019-10-27,0.37302841176470564,0.6973289823659149,1.0870421365715839,195.75485585624997,195.75485585624997,64.21027486842108,51.91872125648015,44.634668507429716,42.30898282051282,32.995468577727614,35.894053412898266,21.58289583333335,21.58289583333335,12.748640477272726,12.507930229273159,12.507930229273159,2.149503392654094,2.8553524877688705,2.1580235054029564,0.03821131891407906,12.682965999999992,33.47179115356391,52.17802255543602,9396.2330811,9396.2330811,9396.2330811,2439.990445000001,2492.098620311047,2142.4640883566262,1650.0503299999998,1583.7824917309254,1722.9145638191167,137.05691941290578,103.58512825934191,1.8341433078757947,771.84,771.84,771.84,25.795,25.795,25.795,26.34689,26.34689,26.34689,0.11455283208917158,-5.444474,-5.444474,14.216,14.216,-6.93454,-6.93454,-0.011934958109136922,0.7229906889169805,2.2374387704017855,2.9604294593187643
2019-10-28,0.22297632432432432,0.5046123439027844,0.35220334499925143,196.00938333125,196.00938333125,38.17083513157895,34.90487929036816,41.497171054479715,44.31586824285715,39.1447829560319,36.23221414529159,20.163916666666676,20.163916666666676,14.94953227083333,14.94953227083333,14.94953227083333,2.270856587264217,2.8753353050220727,2.3707229611192875,0.025702118463784274,8.250124,24.221392507333654,16.90576055996407,9408.4503999,9408.4503999,9408.4503999,1450.491735,1675.4342059376715,1991.8642106150262,1551.0553885000002,1878.9495818895311,1739.1462789739965,138.01609464105948,113.79470213372579,1.2337016862616452,730.1199,730.1199,730.1199,28.4540000000001,28.4540000000001,28.4540000000001,31.2832,31.2832,31.2832,0.089874028208446,-3.277556,-3.277556,12.777,12.777,6.629419,6.629419,-0.011923016996767018,0.5231820781584069,2.457965566088477,2.9811476442468847
2019-10-29,5.4270384,4.397555802426061,2.9317695521822156,29.704372425541678,29.704372425541678,31.23539965517242,27.65354123096674,18.071694072061746,0.706043276923077,0.33878115696214506,-3.1168678644829133,21.398312500000014,21.398312500000014,4.880081136842105,6.0178206038155855,6.0178206038155855,2.3665232329122436,3.1181359232806733,-1.2794198791453846,0.020314049408882255,157.3841136,211.08267851645093,140.72493850474635,1425.8098764260005,1425.8098764260005,1425.8098764260005,905.8265900000001,1327.3699790864036,867.4413154589638,27.535687800000005,16.261495534182963,-149.60965749517985,149.6705243174723,-61.41215419897846,0.9750743716263482,118.499,118.499,118.499,22.261,22.261,22.261,10.88167,12.6218654688889,12.6218654688889,0.10233704716039577,-2.238016,-2.238016,19.837,19.837,-14.35969,-14.35969,-0.0015944430694928126,4.55938585595534,-1.3265025306979346,3.2328833252574016
